,b_iat_max,b_iat_mean,b_iat_min,b_iat_std,b_iat_total,b_pkt_len_max,b_pkt_len_mean,b_pkt_len_min,b_pkt_len_std,flow_ack,flow_cwr,flow_ece,flow_fin,bpkt_per_second,f_i_max,f_i_mean,f_i_std,f_i_min,f_i_total,f_pro,f_psh,f_rst,f_syn,f_urg,fpps,fo_i_max,fo_i_min,fo_i_mean,fo_i_std,fo_i_total,fo_pl_max,fo_pl_min,fo_pl_std,fo_pl_mean,fp_per_second,tb_p,t_bhlen,t_fhlen,tf_p,tl_bp,tl_fp,class
3120,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3121,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3122,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3123,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3124,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3125,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3126,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3127,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3128,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3129,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3130,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3131,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3132,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3133,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3134,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3135,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3136,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3137,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3138,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3139,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3140,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3141,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3142,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3143,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3144,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3145,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.05837300000000001,0.03,0.03,0.05837300000000001,0.05837300000000001,6.0,0.0,0.0,2.0,0.0,2.0,0.05837300000000001,0.05837300000000001,0.05837300000000001,0.03,0.05837300000000001,58.0,58.0,0.0,58.0,2.0,0.0,50.0,0.0,2.0,0.0,116.0,1.0
3146,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3147,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3148,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3149,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3150,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3151,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3152,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3153,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3154,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3155,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3156,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3157,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3158,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3159,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3160,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3161,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3162,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3163,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3164,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3165,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3166,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3167,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3168,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3169,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3170,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3171,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3172,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3173,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.24478900000000003,0.12,0.12,0.24478900000000003,0.24478900000000003,6.0,0.0,0.0,2.0,0.0,2.0,0.24478900000000003,0.24478900000000003,0.24478900000000003,0.12,0.24478900000000003,58.0,58.0,0.0,58.0,2.0,0.0,50.0,0.0,2.0,0.0,116.0,1.0
3174,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3175,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3176,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3177,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3178,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3179,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3180,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3181,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3182,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.024333999999999967,0.01,0.01,0.024333999999999967,0.024333999999999967,6.0,0.0,0.0,2.0,0.0,2.0,0.024333999999999967,0.024333999999999967,0.024333999999999967,0.01,0.024333999999999967,58.0,58.0,0.0,58.0,2.0,0.0,50.0,0.0,2.0,0.0,116.0,1.0
3183,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3184,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3185,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3186,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3187,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3188,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3189,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3190,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3191,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,0.0
3192,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
3193,-1.0,-1.0,99999.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99999.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,99999.0,99999.0,0.0,0.0,58.0,58.0,0.0,58.0,1.0,0.0,25.0,0.0,1.0,0.0,58.0,1.0
